<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.BR-3.23,1,20230109,144400,86.1100000,86.1100000,86.1100000,86.1100000,2
SPFB.BR-3.23,1,20230109,144600,86.1000000,86.1100000,86.1000000,86.1100000,6
SPFB.BR-3.23,1,20230109,144700,86.0900000,86.0900000,86.0000000,86.0000000,31
SPFB.BR-3.23,1,20230109,145300,86.1600000,86.1700000,86.1600000,86.1700000,7
SPFB.BR-3.23,1,20230109,145400,86.1400000,86.1400000,86.1400000,86.1400000,3
SPFB.BR-3.23,1,20230109,145600,86.1400000,86.1900000,86.1400000,86.1900000,5
SPFB.BR-3.23,1,20230109,145900,86.2300000,86.2400000,86.2300000,86.2400000,10
SPFB.BR-3.23,1,20230109,150300,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,150400,86.2600000,86.3300000,86.2600000,86.3300000,2
SPFB.BR-3.23,1,20230109,150600,86.2900000,86.2900000,86.2800000,86.2800000,5
SPFB.BR-3.23,1,20230109,150700,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,150800,86.3400000,86.3800000,86.3400000,86.3800000,3
SPFB.BR-3.23,1,20230109,151000,86.2800000,86.2800000,86.2800000,86.2800000,3
SPFB.BR-3.23,1,20230109,151500,86.2300000,86.2300000,86.2200000,86.2200000,5
SPFB.BR-3.23,1,20230109,152000,86.2200000,86.2200000,86.2200000,86.2200000,2
SPFB.BR-3.23,1,20230109,152700,86.3200000,86.3200000,86.3200000,86.3200000,6
SPFB.BR-3.23,1,20230109,152800,86.3100000,86.3100000,86.3100000,86.3100000,1
SPFB.BR-3.23,1,20230109,153100,86.3100000,86.3100000,86.3100000,86.3100000,3
SPFB.BR-3.23,1,20230109,153200,86.3100000,86.3700000,86.3100000,86.3500000,16
SPFB.BR-3.23,1,20230109,153400,86.3500000,86.3500000,86.3500000,86.3500000,1
SPFB.BR-3.23,1,20230109,153600,86.3800000,86.4800000,86.3800000,86.4800000,5
SPFB.BR-3.23,1,20230109,153700,86.4200000,86.4200000,86.4200000,86.4200000,1
SPFB.BR-3.23,1,20230109,153900,86.4200000,86.4200000,86.4200000,86.4200000,3
SPFB.BR-3.23,1,20230109,154100,86.3800000,86.3800000,86.3800000,86.3800000,1
SPFB.BR-3.23,1,20230109,154700,86.4000000,86.4000000,86.4000000,86.4000000,1
SPFB.BR-3.23,1,20230109,154800,86.4000000,86.4000000,86.4000000,86.4000000,10
SPFB.BR-3.23,1,20230109,155300,86.3600000,86.3600000,86.3600000,86.3600000,5
SPFB.BR-3.23,1,20230109,155400,86.3600000,86.3600000,86.3600000,86.3600000,1
SPFB.BR-3.23,1,20230109,155500,86.3600000,86.3600000,86.3600000,86.3600000,1
SPFB.BR-3.23,1,20230109,155600,86.3600000,86.3600000,86.3600000,86.3600000,3
SPFB.BR-3.23,1,20230109,155700,86.3600000,86.3600000,86.3600000,86.3600000,3
SPFB.BR-3.23,1,20230109,155800,86.3500000,86.3500000,86.3500000,86.3500000,1
SPFB.BR-3.23,1,20230109,155900,86.3500000,86.3500000,86.2800000,86.2800000,7
SPFB.BR-3.23,1,20230109,160000,86.2900000,86.2900000,86.1700000,86.1900000,7
SPFB.BR-3.23,1,20230109,160100,86.2300000,86.2300000,86.2300000,86.2300000,1
SPFB.BR-3.23,1,20230109,160300,86.2500000,86.3000000,86.2500000,86.3000000,3
SPFB.BR-3.23,1,20230109,160400,86.2200000,86.2200000,86.2100000,86.2100000,8
SPFB.BR-3.23,1,20230109,160500,86.1600000,86.1600000,86.1600000,86.1600000,2
SPFB.BR-3.23,1,20230109,160600,86.2300000,86.2300000,86.2300000,86.2300000,1
SPFB.BR-3.23,1,20230109,160700,86.2000000,86.2000000,86.2000000,86.2000000,1
SPFB.BR-3.23,1,20230109,161000,86.2000000,86.2000000,86.2000000,86.2000000,2
SPFB.BR-3.23,1,20230109,161200,86.2200000,86.2200000,86.2200000,86.2200000,1
SPFB.BR-3.23,1,20230109,161400,86.1700000,86.1700000,86.1700000,86.1700000,1
SPFB.BR-3.23,1,20230109,161800,86.2800000,86.2800000,86.2800000,86.2800000,3
SPFB.BR-3.23,1,20230109,162000,86.1900000,86.1900000,86.1800000,86.1800000,5
SPFB.BR-3.23,1,20230109,162200,86.2700000,86.3100000,86.2700000,86.3100000,3
SPFB.BR-3.23,1,20230109,162300,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,162800,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,162900,86.3900000,86.3900000,86.3900000,86.3900000,1
SPFB.BR-3.23,1,20230109,163300,86.3400000,86.3400000,86.3200000,86.3200000,6
SPFB.BR-3.23,1,20230109,163500,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,163600,86.3400000,86.3400000,86.2900000,86.2900000,6
SPFB.BR-3.23,1,20230109,163700,86.3000000,86.3200000,86.3000000,86.3200000,3
SPFB.BR-3.23,1,20230109,163800,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,164300,86.3400000,86.3400000,86.3400000,86.3400000,1
SPFB.BR-3.23,1,20230109,164600,86.3900000,86.3900000,86.3900000,86.3900000,1
SPFB.BR-3.23,1,20230109,165000,86.3900000,86.3900000,86.3900000,86.3900000,1
SPFB.BR-3.23,1,20230109,165100,86.3800000,86.3800000,86.3800000,86.3800000,1
SPFB.BR-3.23,1,20230109,165200,86.3400000,86.3400000,86.3400000,86.3400000,2
SPFB.BR-3.23,1,20230109,165300,86.3600000,86.3700000,86.3600000,86.3700000,5
SPFB.BR-3.23,1,20230109,165900,86.1800000,86.1800000,86.1800000,86.1800000,1
SPFB.BR-3.23,1,20230109,170000,86.0900000,86.0900000,86.0000000,86.0000000,10
SPFB.BR-3.23,1,20230109,170100,86.1900000,86.1900000,86.1900000,86.1900000,1
SPFB.BR-3.23,1,20230109,170300,86.1900000,86.1900000,86.1900000,86.1900000,1
SPFB.BR-3.23,1,20230109,170400,86.2700000,86.2700000,86.2200000,86.2200000,2
SPFB.BR-3.23,1,20230109,170700,86.1200000,86.2700000,86.1200000,86.1200000,4
SPFB.BR-3.23,1,20230109,170800,86.1200000,86.1200000,86.1200000,86.1200000,1
SPFB.BR-3.23,1,20230109,170900,86.0600000,86.0600000,86.0500000,86.0500000,7
SPFB.BR-3.23,1,20230109,171000,86.0700000,86.0700000,86.0700000,86.0700000,5
SPFB.BR-3.23,1,20230109,171100,86.1100000,86.1100000,86.1100000,86.1100000,3
SPFB.BR-3.23,1,20230109,171200,86.0600000,86.0600000,86.0400000,86.0400000,2
SPFB.BR-3.23,1,20230109,171300,86.0000000,86.0000000,86.0000000,86.0000000,5
SPFB.BR-3.23,1,20230109,171500,86.0200000,86.0200000,86.0200000,86.0200000,3
SPFB.BR-3.23,1,20230109,171600,86.0400000,86.0600000,86.0400000,86.0600000,4
SPFB.BR-3.23,1,20230109,171700,86.0300000,86.0300000,86.0200000,86.0200000,19
SPFB.BR-3.23,1,20230109,171800,86.0200000,86.0200000,86.0200000,86.0200000,6
SPFB.BR-3.23,1,20230109,171900,86.0200000,86.0200000,85.9500000,85.9500000,18
SPFB.BR-3.23,1,20230109,172000,85.9700000,85.9700000,85.9700000,85.9700000,5
SPFB.BR-3.23,1,20230109,172100,86.0500000,86.0500000,86.0500000,86.0500000,1
SPFB.BR-3.23,1,20230109,172200,86.0600000,86.1200000,86.0300000,86.0400000,13
SPFB.BR-3.23,1,20230109,172400,86.0600000,86.1200000,86.0600000,86.0600000,4
SPFB.BR-3.23,1,20230109,172500,86.0700000,86.0700000,86.0400000,86.0400000,4
SPFB.BR-3.23,1,20230109,172600,86.0200000,86.0200000,86.0200000,86.0200000,1
SPFB.BR-3.23,1,20230109,173000,86.0500000,86.0500000,86.0500000,86.0500000,1
SPFB.BR-3.23,1,20230109,173100,86.0400000,86.0400000,86.0400000,86.0400000,1
SPFB.BR-3.23,1,20230109,173200,86.0400000,86.0600000,86.0400000,86.0600000,6
SPFB.BR-3.23,1,20230109,173400,86.0400000,86.0400000,86.0400000,86.0400000,1
SPFB.BR-3.23,1,20230109,173700,86.1200000,86.1200000,86.0800000,86.0800000,4
SPFB.BR-3.23,1,20230109,173800,86.0800000,86.0800000,86.0800000,86.0800000,1
SPFB.BR-3.23,1,20230109,174600,86.2200000,86.3400000,86.2200000,86.3400000,7
SPFB.BR-3.23,1,20230109,174700,86.3000000,86.4000000,86.3000000,86.4000000,18
SPFB.BR-3.23,1,20230109,174800,86.4000000,86.4200000,86.4000000,86.4200000,6
SPFB.BR-3.23,1,20230109,174900,86.3700000,86.3700000,86.3700000,86.3700000,1
SPFB.BR-3.23,1,20230109,175000,86.3000000,86.3000000,86.3000000,86.3000000,1
SPFB.BR-3.23,1,20230109,175100,86.3500000,86.3600000,86.3500000,86.3600000,2
SPFB.BR-3.23,1,20230109,175400,86.3500000,86.3500000,86.3500000,86.3500000,2
SPFB.BR-3.23,1,20230109,175500,86.4800000,86.5700000,86.4800000,86.5700000,10
SPFB.BR-3.23,1,20230109,175700,86.5300000,86.5700000,86.5300000,86.5700000,31
SPFB.BR-3.23,1,20230109,175800,86.6000000,86.6200000,86.6000000,86.6200000,3
SPFB.BR-3.23,1,20230109,175900,86.6200000,86.7000000,86.6200000,86.7000000,8
SPFB.BR-3.23,1,20230109,180000,86.7300000,86.8200000,86.7300000,86.8200000,20
SPFB.BR-3.23,1,20230109,180100,86.8100000,86.8300000,86.7900000,86.8300000,9
SPFB.BR-3.23,1,20230109,180200,86.8300000,86.8700000,86.7700000,86.7700000,7
SPFB.BR-3.23,1,20230109,180300,86.8200000,86.8200000,86.7800000,86.7800000,4
SPFB.BR-3.23,1,20230109,180400,86.8300000,86.8400000,86.7600000,86.7800000,13
SPFB.BR-3.23,1,20230109,180500,86.7000000,86.7000000,86.7000000,86.7000000,1
SPFB.BR-3.23,1,20230109,180600,86.6500000,86.6500000,86.6000000,86.6000000,5
SPFB.BR-3.23,1,20230109,180800,86.6500000,86.6500000,86.6500000,86.6500000,2
SPFB.BR-3.23,1,20230109,180900,86.6200000,86.6300000,86.6200000,86.6300000,3
SPFB.BR-3.23,1,20230109,181000,86.5600000,86.5600000,86.5500000,86.5500000,2
SPFB.BR-3.23,1,20230109,181100,86.5000000,86.5000000,86.4700000,86.4700000,5
SPFB.BR-3.23,1,20230109,181300,86.4900000,86.4900000,86.4900000,86.4900000,3
SPFB.BR-3.23,1,20230109,181600,86.5600000,86.5600000,86.5300000,86.5300000,22
SPFB.BR-3.23,1,20230109,181700,86.5000000,86.5000000,86.4700000,86.4700000,5
SPFB.BR-3.23,1,20230109,181900,86.4900000,86.5600000,86.4900000,86.5600000,13
SPFB.BR-3.23,1,20230109,182000,86.4900000,86.4900000,86.4900000,86.4900000,1
SPFB.BR-3.23,1,20230109,182200,86.4900000,86.4900000,86.4500000,86.4500000,4
SPFB.BR-3.23,1,20230109,182400,86.4500000,86.4500000,86.4100000,86.4100000,9
SPFB.BR-3.23,1,20230109,182500,86.3800000,86.3900000,86.3800000,86.3900000,5
SPFB.BR-3.23,1,20230109,182800,86.2100000,86.2100000,86.2000000,86.2000000,5
SPFB.BR-3.23,1,20230109,182900,86.1900000,86.2000000,86.1800000,86.1800000,6
SPFB.BR-3.23,1,20230109,183000,86.1800000,86.2400000,86.1700000,86.2400000,7
SPFB.BR-3.23,1,20230109,183200,86.3000000,86.3000000,86.3000000,86.3000000,3
SPFB.BR-3.23,1,20230109,183300,86.3000000,86.3000000,86.3000000,86.3000000,2
SPFB.BR-3.23,1,20230109,183400,86.3100000,86.3100000,86.3100000,86.3100000,2
SPFB.BR-3.23,1,20230109,183600,86.2500000,86.2500000,86.2400000,86.2400000,2
SPFB.BR-3.23,1,20230109,183700,86.2400000,86.2400000,86.2400000,86.2400000,1
SPFB.BR-3.23,1,20230109,184000,86.3300000,86.3300000,86.2700000,86.2700000,2
SPFB.BR-3.23,1,20230109,184100,86.2500000,86.2500000,86.1900000,86.1900000,8
SPFB.BR-3.23,1,20230109,184500,86.1900000,86.1900000,86.1900000,86.1900000,15
SPFB.BR-3.23,1,20230109,184700,86.2200000,86.2200000,86.2200000,86.2200000,2
SPFB.BR-3.23,1,20230109,190700,86.1100000,86.1100000,86.0800000,86.1100000,10
SPFB.BR-3.23,1,20230109,190800,86.1500000,86.1500000,86.1500000,86.1500000,1
SPFB.BR-3.23,1,20230109,190900,86.1600000,86.1600000,85.9600000,85.9600000,15
SPFB.BR-3.23,1,20230109,191500,86.1500000,86.1500000,86.1500000,86.1500000,5
SPFB.BR-3.23,1,20230109,191800,86.0400000,86.0400000,86.0400000,86.0400000,1
SPFB.BR-3.23,1,20230109,192000,86.0000000,86.0000000,85.9700000,85.9700000,3
SPFB.BR-3.23,1,20230109,192100,85.9600000,85.9600000,85.9600000,85.9600000,5
SPFB.BR-3.23,1,20230109,192200,85.9100000,85.9100000,85.8000000,85.8000000,7
SPFB.BR-3.23,1,20230109,192300,85.7500000,85.7500000,85.7100000,85.7100000,4
SPFB.BR-3.23,1,20230109,192500,85.7500000,85.7800000,85.7000000,85.7800000,7
SPFB.BR-3.23,1,20230109,192600,85.8300000,85.8600000,85.8300000,85.8600000,6
SPFB.BR-3.23,1,20230109,192800,85.8900000,85.8900000,85.8900000,85.8900000,3
SPFB.BR-3.23,1,20230109,193000,85.8000000,85.8000000,85.7300000,85.7300000,6
SPFB.BR-3.23,1,20230109,193100,85.7300000,85.7300000,85.7300000,85.7300000,1
SPFB.BR-3.23,1,20230109,193200,85.7700000,85.7800000,85.7700000,85.7800000,20
SPFB.BR-3.23,1,20230109,193300,85.7600000,85.8100000,85.7600000,85.8100000,37
SPFB.BR-3.23,1,20230109,193400,85.7600000,85.7600000,85.7300000,85.7300000,17
SPFB.BR-3.23,1,20230109,193500,85.7300000,85.7300000,85.7300000,85.7300000,20
SPFB.BR-3.23,1,20230109,193600,85.7000000,85.7000000,85.5500000,85.5500000,19
SPFB.BR-3.23,1,20230109,193700,85.5400000,85.5500000,85.5100000,85.5300000,13
SPFB.BR-3.23,1,20230109,193800,85.5300000,85.6000000,85.5300000,85.6000000,11
SPFB.BR-3.23,1,20230109,194100,85.6000000,85.6000000,85.6000000,85.6000000,4
SPFB.BR-3.23,1,20230109,194200,85.6000000,85.6000000,85.5700000,85.5700000,13
SPFB.BR-3.23,1,20230109,194300,85.5700000,85.5700000,85.5500000,85.5600000,9
SPFB.BR-3.23,1,20230109,194600,85.5400000,85.5400000,85.5400000,85.5400000,1
SPFB.BR-3.23,1,20230109,194700,85.6100000,85.6200000,85.6100000,85.6200000,9
SPFB.BR-3.23,1,20230109,194900,85.7000000,85.7000000,85.7000000,85.7000000,2
SPFB.BR-3.23,1,20230109,195000,85.7300000,85.7300000,85.7300000,85.7300000,6
SPFB.BR-3.23,1,20230109,195100,85.8000000,85.8200000,85.8000000,85.8200000,4
SPFB.BR-3.23,1,20230109,195200,85.8600000,85.8600000,85.8600000,85.8600000,1
SPFB.BR-3.23,1,20230109,195300,85.7600000,85.7600000,85.7600000,85.7600000,1
SPFB.BR-3.23,1,20230109,195400,85.7200000,85.7200000,85.7200000,85.7200000,1
SPFB.BR-3.23,1,20230109,195500,85.7200000,85.7200000,85.7200000,85.7200000,1
SPFB.BR-3.23,1,20230109,195900,85.7100000,85.7100000,85.7000000,85.7000000,3
SPFB.BR-3.23,1,20230109,200000,85.7000000,85.7000000,85.6700000,85.6700000,2
SPFB.BR-3.23,1,20230109,200100,85.6200000,85.6400000,85.5700000,85.5700000,7
SPFB.BR-3.23,1,20230109,200200,85.6000000,85.6100000,85.6000000,85.6100000,2
SPFB.BR-3.23,1,20230109,200300,85.5800000,85.5800000,85.5800000,85.5800000,1
SPFB.BR-3.23,1,20230109,200400,85.5700000,85.5700000,85.5700000,85.5700000,2
SPFB.BR-3.23,1,20230109,200800,85.5700000,85.5700000,85.5000000,85.5000000,30
SPFB.BR-3.23,1,20230109,201000,85.5000000,85.5000000,85.5000000,85.5000000,19
SPFB.BR-3.23,1,20230109,201700,85.6400000,85.6400000,85.6400000,85.6400000,1
SPFB.BR-3.23,1,20230109,201800,85.7000000,85.7000000,85.6700000,85.6700000,2
SPFB.BR-3.23,1,20230109,202300,85.6700000,85.6700000,85.6700000,85.6700000,1
SPFB.BR-3.23,1,20230109,202500,85.6600000,85.6700000,85.6600000,85.6700000,2
SPFB.BR-3.23,1,20230109,202700,85.5700000,85.5700000,85.5700000,85.5700000,1
SPFB.BR-3.23,1,20230109,203500,85.5600000,85.5600000,85.5600000,85.5600000,2
SPFB.BR-3.23,1,20230109,203600,85.4800000,85.5100000,85.4800000,85.5100000,3
SPFB.BR-3.23,1,20230109,204000,85.5800000,85.5800000,85.5700000,85.5700000,2
SPFB.BR-3.23,1,20230109,204100,85.6000000,85.6000000,85.6000000,85.6000000,2
SPFB.BR-3.23,1,20230109,204200,85.6000000,85.6000000,85.6000000,85.6000000,1
SPFB.BR-3.23,1,20230109,204400,85.5600000,85.5600000,85.5600000,85.5600000,1
SPFB.BR-3.23,1,20230109,204500,85.5500000,85.5500000,85.5500000,85.5500000,1
SPFB.BR-3.23,1,20230109,204800,85.6000000,85.6000000,85.6000000,85.6000000,2
SPFB.BR-3.23,1,20230109,204900,85.5500000,85.5500000,85.5500000,85.5500000,28
SPFB.BR-3.23,1,20230109,205000,85.5900000,85.5900000,85.5900000,85.5900000,1
SPFB.BR-3.23,1,20230109,205500,85.6600000,85.6600000,85.6100000,85.6400000,7
SPFB.BR-3.23,1,20230109,205600,85.6400000,85.6600000,85.6400000,85.6600000,5
SPFB.BR-3.23,1,20230109,205700,85.7100000,85.7100000,85.7100000,85.7100000,1
SPFB.BR-3.23,1,20230109,205800,85.7000000,85.7000000,85.6500000,85.6500000,8
SPFB.BR-3.23,1,20230109,210100,85.6600000,85.6600000,85.6500000,85.6500000,2
SPFB.BR-3.23,1,20230109,210200,85.6600000,85.6600000,85.6600000,85.6600000,1
SPFB.BR-3.23,1,20230109,210400,85.7000000,85.7000000,85.7000000,85.7000000,1
SPFB.BR-3.23,1,20230109,210900,85.7500000,85.7500000,85.7500000,85.7500000,1
SPFB.BR-3.23,1,20230109,211200,85.7600000,85.7800000,85.7600000,85.7800000,2
SPFB.BR-3.23,1,20230109,211300,85.8400000,85.8800000,85.8400000,85.8800000,5
SPFB.BR-3.23,1,20230109,211400,85.9100000,85.9200000,85.9100000,85.9100000,3
SPFB.BR-3.23,1,20230109,211500,85.9700000,85.9700000,85.9700000,85.9700000,1
SPFB.BR-3.23,1,20230109,211700,85.8400000,85.8400000,85.8400000,85.8400000,9
SPFB.BR-3.23,1,20230109,211900,85.8700000,85.8700000,85.8700000,85.8700000,1
SPFB.BR-3.23,1,20230109,212200,85.9200000,85.9400000,85.9100000,85.9400000,7
SPFB.BR-3.23,1,20230109,213600,85.9100000,85.9100000,85.8800000,85.8800000,10
SPFB.BR-3.23,1,20230109,213700,85.8800000,85.8800000,85.8800000,85.8800000,1
SPFB.BR-3.23,1,20230109,214200,85.8900000,85.9000000,85.7800000,85.9000000,5
SPFB.BR-3.23,1,20230109,214500,85.9200000,85.9200000,85.9200000,85.9200000,1
SPFB.BR-3.23,1,20230109,214900,85.9700000,86.0000000,85.9700000,86.0000000,10
SPFB.BR-3.23,1,20230109,215300,85.9700000,85.9700000,85.9700000,85.9700000,2
SPFB.BR-3.23,1,20230109,215400,85.9800000,86.0000000,85.9800000,86.0000000,45
SPFB.BR-3.23,1,20230109,215600,86.0000000,86.0300000,86.0000000,86.0000000,7
SPFB.BR-3.23,1,20230109,215800,85.9100000,85.9100000,85.8500000,85.8500000,8
SPFB.BR-3.23,1,20230109,215900,85.8400000,85.8400000,85.8400000,85.8400000,2
SPFB.BR-3.23,1,20230109,220100,85.9500000,85.9500000,85.9500000,85.9500000,5
SPFB.BR-3.23,1,20230109,220300,86.0000000,86.0200000,86.0000000,86.0200000,2
SPFB.BR-3.23,1,20230109,220500,86.0800000,86.0900000,86.0800000,86.0900000,19
SPFB.BR-3.23,1,20230109,220700,86.1100000,86.1100000,86.0200000,86.0200000,13
SPFB.BR-3.23,1,20230109,220800,85.9900000,86.1100000,85.9200000,85.9400000,27
SPFB.BR-3.23,1,20230109,221000,86.0000000,86.0000000,85.9900000,85.9900000,2
SPFB.BR-3.23,1,20230109,221300,85.8600000,85.8600000,85.8600000,85.8600000,3
SPFB.BR-3.23,1,20230109,221400,85.9200000,85.9200000,85.9100000,85.9200000,8
SPFB.BR-3.23,1,20230109,221500,85.9000000,85.9000000,85.8900000,85.8900000,4
SPFB.BR-3.23,1,20230109,221900,85.8600000,85.8600000,85.7400000,85.7400000,13
SPFB.BR-3.23,1,20230109,222100,85.8600000,85.8600000,85.8600000,85.8600000,1
SPFB.BR-3.23,1,20230109,222200,85.8600000,85.8700000,85.8500000,85.8500000,5
SPFB.BR-3.23,1,20230109,222300,85.8400000,85.8400000,85.8400000,85.8400000,4
SPFB.BR-3.23,1,20230109,222400,85.9000000,85.9000000,85.9000000,85.9000000,1
SPFB.BR-3.23,1,20230109,222600,85.8000000,85.8000000,85.8000000,85.8000000,1
SPFB.BR-3.23,1,20230109,222900,86.0000000,86.0000000,86.0000000,86.0000000,1
SPFB.BR-3.23,1,20230109,223100,86.0000000,86.0000000,86.0000000,86.0000000,1
SPFB.BR-3.23,1,20230109,223300,86.0500000,86.0500000,86.0500000,86.0500000,1
SPFB.BR-3.23,1,20230109,223500,86.0800000,86.0800000,86.0400000,86.0400000,2
SPFB.BR-3.23,1,20230109,223600,85.9700000,85.9900000,85.9700000,85.9900000,3
SPFB.BR-3.23,1,20230109,224000,86.0000000,86.0000000,86.0000000,86.0000000,2
SPFB.BR-3.23,1,20230109,224900,85.9400000,85.9400000,85.9400000,85.9400000,3
SPFB.BR-3.23,1,20230109,225000,85.9900000,86.0000000,85.9800000,85.9800000,11
SPFB.BR-3.23,1,20230109,225100,86.0100000,86.0100000,86.0100000,86.0100000,1
SPFB.BR-3.23,1,20230109,225900,86.0400000,86.0400000,86.0400000,86.0400000,1
SPFB.BR-3.23,1,20230109,230600,85.9800000,85.9800000,85.9800000,85.9800000,4
SPFB.BR-3.23,1,20230109,231200,86.0000000,86.0000000,86.0000000,86.0000000,6
SPFB.BR-3.23,1,20230109,232300,86.0000000,86.0000000,86.0000000,86.0000000,1
SPFB.BR-3.23,1,20230109,232400,86.0200000,86.0200000,86.0200000,86.0200000,1
SPFB.BR-3.23,1,20230109,232800,86.0500000,86.0500000,86.0500000,86.0500000,1
SPFB.BR-3.23,1,20230109,233800,86.1800000,86.1800000,86.1800000,86.1800000,1
SPFB.BR-3.23,1,20230109,234000,86.1500000,86.1500000,86.1500000,86.1500000,1
SPFB.BR-3.23,1,20230109,234900,86.1000000,86.1000000,86.0000000,86.0000000,14
SPFB.BR-3.23,1,20230110,090000,86.0000000,86.0000000,85.5600000,85.5800000,22
SPFB.BR-3.23,1,20230110,090100,85.5800000,85.6600000,85.5600000,85.6600000,11
SPFB.BR-3.23,1,20230110,090400,85.6600000,85.6600000,85.6600000,85.6600000,3
SPFB.BR-3.23,1,20230110,090500,85.6300000,85.6400000,85.6300000,85.6400000,6
SPFB.BR-3.23,1,20230110,090600,85.6200000,85.6200000,85.6200000,85.6200000,3
SPFB.BR-3.23,1,20230110,090800,85.6600000,85.6600000,85.6600000,85.6600000,1
SPFB.BR-3.23,1,20230110,090900,85.6600000,85.6600000,85.6600000,85.6600000,1
SPFB.BR-3.23,1,20230110,091000,85.6400000,85.6600000,85.6400000,85.6600000,2
SPFB.BR-3.23,1,20230110,091100,85.6600000,85.6600000,85.6600000,85.6600000,8
SPFB.BR-3.23,1,20230110,091200,85.6500000,85.6500000,85.6500000,85.6500000,2
SPFB.BR-3.23,1,20230110,091400,85.7400000,85.7400000,85.7400000,85.7400000,9
SPFB.BR-3.23,1,20230110,091500,85.7400000,85.7400000,85.7400000,85.7400000,1
SPFB.BR-3.23,1,20230110,091600,85.7300000,85.7300000,85.7100000,85.7100000,4
SPFB.BR-3.23,1,20230110,092000,85.7800000,85.7800000,85.7800000,85.7800000,1
SPFB.BR-3.23,1,20230110,092400,85.7100000,85.7100000,85.6400000,85.6400000,10
SPFB.BR-3.23,1,20230110,092500,85.6400000,85.6400000,85.6400000,85.6400000,7
SPFB.BR-3.23,1,20230110,092600,85.6800000,85.7300000,85.6800000,85.7300000,6
SPFB.BR-3.23,1,20230110,092700,85.7900000,85.8600000,85.7900000,85.8600000,6
SPFB.BR-3.23,1,20230110,093000,85.8200000,85.8200000,85.8200000,85.8200000,1
SPFB.BR-3.23,1,20230110,093200,85.8400000,85.8500000,85.8400000,85.8500000,2
SPFB.BR-3.23,1,20230110,093600,85.8200000,85.8200000,85.7700000,85.7700000,8
SPFB.BR-3.23,1,20230110,093700,85.7500000,85.7500000,85.7500000,85.7500000,9
SPFB.BR-3.23,1,20230110,093800,85.7500000,85.7500000,85.7500000,85.7500000,1
SPFB.BR-3.23,1,20230110,093900,85.7800000,85.7800000,85.7700000,85.7700000,4
SPFB.BR-3.23,1,20230110,094400,85.6700000,85.6700000,85.6600000,85.6600000,6
SPFB.BR-3.23,1,20230110,094600,85.6900000,85.6900000,85.6900000,85.6900000,4
SPFB.BR-3.23,1,20230110,094800,85.7300000,85.8200000,85.7300000,85.8200000,4
SPFB.BR-3.23,1,20230110,095000,85.8000000,85.8000000,85.8000000,85.8000000,1
SPFB.BR-3.23,1,20230110,095100,85.8100000,85.8100000,85.8100000,85.8100000,1
SPFB.BR-3.23,1,20230110,095300,85.8100000,85.8600000,85.8100000,85.8600000,3
SPFB.BR-3.23,1,20230110,095900,85.8400000,85.8400000,85.8400000,85.8400000,1
SPFB.BR-3.23,1,20230110,100100,85.8000000,85.8000000,85.8000000,85.8000000,1
SPFB.BR-3.23,1,20230110,100300,85.7000000,85.7000000,85.7000000,85.7000000,1
SPFB.BR-3.23,1,20230110,100400,85.6500000,85.6500000,85.6500000,85.6500000,1
SPFB.BR-3.23,1,20230110,100500,85.6400000,85.6400000,85.6100000,85.6100000,3
SPFB.BR-3.23,1,20230110,100600,85.6000000,85.6100000,85.5500000,85.5500000,13
SPFB.BR-3.23,1,20230110,100800,85.6100000,85.6100000,85.6100000,85.6100000,3
SPFB.BR-3.23,1,20230110,101300,85.6100000,85.6100000,85.5600000,85.5700000,15
SPFB.BR-3.23,1,20230110,101400,85.5800000,85.5800000,85.5800000,85.5800000,3
SPFB.BR-3.23,1,20230110,101500,85.5600000,85.5600000,85.5200000,85.5200000,3
SPFB.BR-3.23,1,20230110,101700,85.5600000,85.5600000,85.5600000,85.5600000,2
SPFB.BR-3.23,1,20230110,101800,85.5400000,85.5500000,85.5100000,85.5500000,8
SPFB.BR-3.23,1,20230110,102000,85.5100000,85.5100000,85.4100000,85.4200000,12
SPFB.BR-3.23,1,20230110,102100,85.4000000,85.4000000,85.2600000,85.3000000,37
SPFB.BR-3.23,1,20230110,102200,85.3000000,85.3000000,85.2600000,85.2600000,11
SPFB.BR-3.23,1,20230110,102300,85.3000000,85.3000000,85.3000000,85.3000000,3
SPFB.BR-3.23,1,20230110,102400,85.2800000,85.2800000,85.2300000,85.2800000,7
SPFB.BR-3.23,1,20230110,102500,85.2500000,85.2500000,85.2200000,85.2500000,7
SPFB.BR-3.23,1,20230110,102600,85.2100000,85.2100000,85.2100000,85.2100000,9
SPFB.BR-3.23,1,20230110,102700,85.2000000,85.2100000,85.2000000,85.2100000,31
SPFB.BR-3.23,1,20230110,102800,85.2100000,85.2100000,85.2000000,85.2100000,10
